time,animal,pellets,motorTurns,battery,delay,protocol
1663682562,414,01,06,04,01,baseline
1663682610,414,02,17,04,01,baseline
1663682636,414,03,08,04,01,baseline
1663682690,414,04,05,04,01,baseline
1663682716,414,05,04,04,01,baseline
1663682738,414,06,07,04,01,baseline
1663682783,414,07,06,04,01,baseline
1663682837,414,08,06,04,01,baseline
1663682882,414,09,06,04,01,baseline
1663682889,414,10,02,04,01,baseline
1663682939,414,11,06,04,01,baseline
1663682953,414,12,06,04,01,baseline
1663682959,414,13,02,04,01,baseline
1663682961,414,14,01,04,01,baseline
1663682966,414,15,02,04,01,baseline
1663682972,414,16,02,04,01,baseline
1663682977,414,17,02,04,01,baseline
1663682985,414,18,03,04,01,baseline
1663682989,414,19,02,04,01,baseline
1663682995,414,20,02,04,01,baseline
1663683000,414,21,02,04,01,baseline
1663683004,414,22,02,04,01,baseline
1663683008,414,23,02,04,01,baseline
1663683018,414,24,05,04,01,baseline
1663683022,414,25,02,04,01,baseline
1663683027,414,26,02,04,01,baseline
1663683034,414,27,02,04,01,baseline
1663683036,414,28,01,04,01,baseline
1663683041,414,29,02,04,01,baseline
1663683103,414,30,26,04,01,baseline
1663683105,414,31,01,04,01,baseline
1663683259,414,01,01,04,01,baseline
1663683285,414,02,11,04,01,baseline
1663683291,414,03,03,04,01,baseline
1663683293,414,04,01,04,01,baseline
1663683299,414,05,03,04,01,baseline
1663683306,414,06,03,04,01,baseline
1663683311,414,07,02,04,01,baseline
1663683316,414,08,02,04,01,baseline
1663683328,414,09,06,04,01,baseline
1663683353,414,10,08,04,01,baseline
1663683521,414,01,01,04,01,baseline
1663683558,414,02,16,04,01,baseline
1663683565,414,03,04,04,01,baseline
1663683570,414,04,02,04,01,baseline
1663683590,414,05,09,04,01,baseline
1663683595,414,06,02,04,01,baseline
1663683600,414,07,02,04,01,baseline
1663683602,414,08,01,04,01,baseline
1663683604,414,09,01,04,01,baseline
1663683606,414,10,01,04,01,baseline
1663683608,414,11,01,04,01,baseline
1663683610,414,12,01,04,01,baseline
1663683616,414,13,02,04,01,baseline
1663683619,414,14,01,04,01,baseline
1663683620,414,15,01,04,01,baseline
1663683622,414,16,01,04,01,baseline
1663683630,414,17,04,04,01,baseline
1663683632,414,18,01,04,01,baseline
1663683634,414,19,01,04,01,baseline
1663683639,414,20,02,04,01,baseline
1663683654,414,21,07,04,01,baseline
1663683660,414,22,03,04,01,baseline
1663683668,414,23,04,04,01,baseline
1663683670,414,24,01,04,01,baseline
