time,ID,count,protocol
1670251887,420,01,locomotor
1670251910,420,02,locomotor
1670251924,420,03,locomotor
1670251930,420,04,locomotor
1670251945,420,05,locomotor
1670251958,420,06,locomotor
1670251993,420,07,locomotor
1670251999,420,08,locomotor
1670252008,420,09,locomotor
1670252014,420,10,locomotor
1670252020,420,11,locomotor
1670252031,420,12,locomotor
1670252039,420,13,locomotor
1670252045,420,14,locomotor
1670252051,420,15,locomotor
1670252058,420,16,locomotor
1670252069,420,17,locomotor
1670252075,420,18,locomotor
1670252081,420,19,locomotor
1670252089,420,20,locomotor
1670252102,420,21,locomotor
1670252108,420,22,locomotor
1670252117,420,23,locomotor
1670252142,420,24,locomotor
1670252149,420,25,locomotor
1670252160,420,26,locomotor
1670252176,420,27,locomotor
1670252183,420,28,locomotor
1670252192,420,29,locomotor
1670252199,420,30,locomotor
1670252205,420,31,locomotor
1670252216,420,32,locomotor
1670252221,420,33,locomotor
1670252230,420,34,locomotor
1670252241,420,35,locomotor
1670252247,420,36,locomotor
1670252258,420,37,locomotor
1670252267,420,38,locomotor
1670252273,420,39,locomotor
1670252279,420,40,locomotor
1670252285,420,41,locomotor
1670252292,420,42,locomotor
1670252301,420,43,locomotor
1670252306,420,44,locomotor
1670252313,420,45,locomotor
1670252326,420,46,locomotor
1670252337,420,47,locomotor
1670252343,420,48,locomotor
1670252356,420,49,locomotor
1670252368,420,50,locomotor
1670252374,420,51,locomotor
1670252386,420,52,locomotor
1670252392,420,53,locomotor
1670252399,420,54,locomotor
1670252405,420,55,locomotor
1670252416,420,56,locomotor
1670252424,420,57,locomotor
1670252432,420,58,locomotor
1670252444,420,59,locomotor
1670252450,420,60,locomotor
1670252456,420,61,locomotor
1670252462,420,62,locomotor
1670252469,420,63,locomotor
1670252475,420,64,locomotor
1670252482,420,65,locomotor
1670252492,420,66,locomotor
1670252502,420,67,locomotor
1670252508,420,68,locomotor
1670252514,420,69,locomotor
1670252533,420,70,locomotor
1670252539,420,71,locomotor
1670252551,420,72,locomotor
1670252567,420,73,locomotor
1670252577,420,74,locomotor
1670252589,420,75,locomotor
1670252595,420,76,locomotor
1670252602,420,77,locomotor
1670252618,420,78,locomotor
1670252630,420,79,locomotor
1670252649,420,80,locomotor
1670252655,420,81,locomotor
1670252661,420,82,locomotor
1670252673,420,83,locomotor
1670252680,420,84,locomotor
1670252696,420,85,locomotor
1670252703,420,86,locomotor
1670252709,420,87,locomotor
1670252725,420,88,locomotor
1670252736,420,89,locomotor
1670252744,420,90,locomotor
1670252750,420,91,locomotor
1670252761,420,92,locomotor
1670252772,420,93,locomotor
1670252784,420,94,locomotor
1670252803,420,95,locomotor
1670252818,420,96,locomotor
1670252824,420,97,locomotor
1670252830,420,98,locomotor
1670252841,420,99,locomotor
1670252852,420,100,locomotor
1670252858,420,101,locomotor
1670252865,420,102,locomotor
1670252871,420,103,locomotor
1670252884,420,104,locomotor
1670252895,420,105,locomotor
1670252901,420,106,locomotor
1670252907,420,107,locomotor
1670252918,420,108,locomotor
1670252924,420,109,locomotor
1670252936,420,110,locomotor
1670252944,420,111,locomotor
1670252956,420,112,locomotor
1670252976,420,113,locomotor
1670252986,420,114,locomotor
1670252993,420,115,locomotor
1670253002,420,116,locomotor
1670253011,420,117,locomotor
1670253035,420,118,locomotor
1670253046,420,119,locomotor
1670253057,420,120,locomotor
1670253065,420,121,locomotor
1670253072,420,122,locomotor
1670253088,420,123,locomotor
1670253101,420,124,locomotor
1670253112,420,125,locomotor
1670253123,420,126,locomotor
1670253134,420,127,locomotor
1670253141,420,128,locomotor
1670253149,420,129,locomotor
1670253156,420,130,locomotor
1670253184,420,131,locomotor
1670253190,420,132,locomotor
1670253196,420,133,locomotor
1670253202,420,134,locomotor
1670253217,420,135,locomotor
1670253226,420,136,locomotor
1670253232,420,137,locomotor
1670253243,420,138,locomotor
1670253249,420,139,locomotor
1670253255,420,140,locomotor
1670253261,420,141,locomotor
1670253274,420,142,locomotor
1670253281,420,143,locomotor
1670253289,420,144,locomotor
1670253302,420,145,locomotor
1670253314,420,146,locomotor
1670253321,420,147,locomotor
1670253327,420,148,locomotor
1670253335,420,149,locomotor
1670253346,420,150,locomotor
1670253352,420,151,locomotor
1670253358,420,152,locomotor
1670253366,420,153,locomotor
1670253377,420,154,locomotor
1670253385,420,155,locomotor
1670253391,420,156,locomotor
1670253398,420,157,locomotor
1670253405,420,158,locomotor
1670253421,420,159,locomotor
1670253428,420,160,locomotor
1670253439,420,161,locomotor
1670253450,420,162,locomotor
1670253461,420,163,locomotor
1670253468,420,164,locomotor
1670253485,420,165,locomotor
1670253491,420,166,locomotor
1670253502,420,167,locomotor
1670253514,420,168,locomotor
1670253520,420,169,locomotor
1670253536,420,170,locomotor
1670253547,420,171,locomotor
1670253553,420,172,locomotor
1670253560,420,173,locomotor
1670253567,420,174,locomotor
1670253577,420,175,locomotor
1670253590,420,176,locomotor
1670253602,420,177,locomotor
1670253613,420,178,locomotor
1670253625,420,179,locomotor
1670253635,420,180,locomotor
1670253647,420,181,locomotor
1670253658,420,182,locomotor
1670253669,420,183,locomotor
1670253683,420,184,locomotor
1670253727,420,185,locomotor
1670253733,420,186,locomotor
1670253745,420,187,locomotor
1670253756,420,188,locomotor
1670253767,420,189,locomotor
1670253778,420,190,locomotor
1670253784,420,191,locomotor
1670253791,420,192,locomotor
1670253797,420,193,locomotor
1670253803,420,194,locomotor
1670253809,420,195,locomotor
1670253820,420,196,locomotor
1670253841,420,197,locomotor
